Application ID,Contact ID,Application Status,Applicant Type,Organisation Name: Organisation Name,Job Title Clean,Seniority,Truncated Programme Name,Truncated Programme Run,Primary Category,Secondary Category,Programme Start Date,Programme End Date,Run_Month,Run_Month_Label,Gender,Age,Country Of Residence,Domain,Programme Cost
APID-071054,0036F00003yX6dF,Attended,BSC Applicant,UNKNOWN,owener,INDIVIDUAL CONTRIBUTOR,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,29.0,Singapore,HR,2000.0
APID-071504,0036F000049Rexb,Attended,BSC Applicant,U SQUARE ENGINEERING & SERVICE,accountant,INDIVIDUAL CONTRIBUTOR,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,33.0,India,Advisory/Client Relations,2000.0
APID-071484,0036F00004BfYJ3,Attended,BSC Applicant,OINO SHIPBROKERS PTE LTD,accounting,MANAGER,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,60.0,Singapore,Advisory/Client Relations,2000.0
APID-071053,0036F00004BfzcP,Attended,BSC Applicant,SYMRISE ASIA PACIFIC PTE LTD,accountant,SENIOR/LEAD,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Male,37.0,Singapore,Advisory/Client Relations,2000.0
APID-071055,0036F00004BfzcQ,Attended,BSC Applicant,OUE LIMITED,accounts,INDIVIDUAL CONTRIBUTOR,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,34.0,Indonesia,Sales,2000.0
APID-071056,0036F00004BfzcR,Attended,BSC Applicant,BRIDGESTONE TREASURY SINGAPORE PTE. LTD.,accounting,MANAGER,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,50.0,Singapore,Advisory/Client Relations,2000.0
APID-071057,0036F00004BfzcS,Attended,BSC Applicant,SULZER SINGAPORE PTE LTD,accounts,INDIVIDUAL CONTRIBUTOR,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,51.0,Singapore,Sales,2000.0
APID-071058,0036F00004BfzcT,Attended,BSC Applicant,SANKEN OVERSEAS,corporate finance,MANAGER,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,29.0,Sri Lanka,Logistics/Supply Chain,2000.0
APID-071059,0036F00004BfzcU,Attended,BSC Applicant,DSO NATIONAL LABORATORIES,finance,MANAGER,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Male,43.0,Singapore,Logistics/Supply Chain,2000.0
APID-071060,0036F00004BfzcV,Attended,BSC Applicant,SULZER SINGAPORE PTE LTD,accountant,SENIOR/LEAD,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Male,40.0,Singapore,Advisory/Client Relations,2000.0
APID-071061,0036F00004BfzcW,Attended,BSC Applicant,AGX LOGISTICS S PTE LTD,financial controller,INDIVIDUAL CONTRIBUTOR,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Male,57.0,Singapore,Logistics/Supply Chain,2000.0
APID-071480,0036F00004BgCpX,Attended,BSC Applicant,ORANGE VALLEY NURSING HOMES,account,INDIVIDUAL CONTRIBUTOR,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,61.0,Singapore,Sales,2000.0
APID-071481,0036F00004BgCpY,Attended,BSC Applicant,ALTIOS SOUTH EAST ASIA PTE LTD,account,INDIVIDUAL CONTRIBUTOR,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,59.0,Singapore,Sales,2000.0
APID-071482,0036F00004BgCpZ,Attended,BSC Applicant,JARDIN ENCHANTE PTE LTD,accounts,INDIVIDUAL CONTRIBUTOR,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,31.0,Malaysia,Sales,2000.0
APID-071485,0036F00004BgCpb,Attended,BSC Applicant,TDK COMPONENTS PTE LTD,accountant,INDIVIDUAL CONTRIBUTOR,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,38.0,Singapore,Advisory/Client Relations,2000.0
APID-071486,0036F00004BgCpc,Attended,BSC Applicant,ULTRA-WIRELESS PTE LTD,operation,SENIOR/LEAD,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,42.0,Malaysia,Operations/Admin,2000.0
APID-071487,0036F00004BgCpd,Attended,BSC Applicant,ORANGE VALLEY NURSING HOMES,accounts,SENIOR/LEAD,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,52.0,Malaysia,Sales,2000.0
APID-071488,0036F00004BgCpe,Attended,BSC Applicant,BURDA SINGAPORE PTE. LTD,snr accounting,MANAGER,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Male,40.0,Singapore,Advisory/Client Relations,2000.0
APID-071489,0036F00004BgCpf,Attended,BSC Applicant,ALSTERN TECHNOLOGIES SINGAPORE PTE LTD,finance,SENIOR/LEAD,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,44.0,Singapore,Logistics/Supply Chain,2000.0
APID-071490,0036F00004BgCpg,Attended,BSC Applicant,LAC GLOBAL (SINGAPORE) P/L,account,SENIOR/LEAD,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,38.0,Malaysia,Sales,2000.0
APID-071491,0036F00004BgCph,Attended,BSC Applicant,ALSTERN TECHNOLOGIES SINGAPORE PTE LTD,finance,MANAGER,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,50.0,Singapore,Logistics/Supply Chain,2000.0
APID-071492,0036F00004BgCpi,Attended,BSC Applicant,ALTIOS SOUTH EAST ASIA PTE LTD,junior accountant,INDIVIDUAL CONTRIBUTOR,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,33.0,Malaysia,Advisory/Client Relations,2000.0
APID-071493,0036F00004BgCpj,Attended,BSC Applicant,DREDGING INTL ASIA PACIFIC PTE LTD,financial controller,INDIVIDUAL CONTRIBUTOR,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,49.0,Singapore,Logistics/Supply Chain,2000.0
APID-071494,0036F00004BgCpk,Attended,BSC Applicant,ZF ASIA PACIFIC PTE LTD,finance,SENIOR/LEAD,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,50.0,Malaysia,Logistics/Supply Chain,2000.0
APID-071495,0036F00004BgCpl,Attended,BSC Applicant,JARDIN ENCHANTE PTE LTD,accounts,INDIVIDUAL CONTRIBUTOR,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Male,32.0,Malaysia,Sales,2000.0
APID-071496,0036F00004BgCpm,Attended,BSC Applicant,BURDA SINGAPORE PTE. LTD,ar accountant,INDIVIDUAL CONTRIBUTOR,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,38.0,Singapore,Advisory/Client Relations,2000.0
APID-071498,0036F00004BgCpo,Attended,BSC Applicant,LAC GLOBAL (SINGAPORE) P/L,accounts,SENIOR/LEAD,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,48.0,Malaysia,Sales,2000.0
APID-071500,0036F00004BgCpp,Attended,BSC Applicant,JK INSURANCE AGENCIES PTE LTD,finance,MANAGER,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,49.0,Singapore,Logistics/Supply Chain,2000.0
APID-071501,0036F00004BgCpq,Attended,BSC Applicant,JARDIN ENCHANTE PTE LTD,accountant,INDIVIDUAL CONTRIBUTOR,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,31.0,Malaysia,Advisory/Client Relations,2000.0
APID-071502,0036F00004BgCpr,Attended,BSC Applicant,SANKEN OVERSEAS,finance,MANAGER,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Male,37.0,Sri Lanka,Logistics/Supply Chain,2000.0
APID-071505,0036F00004BgCpt,Attended,BSC Applicant,WABCO ASIA PTE LTD,accountant,SENIOR/LEAD,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,46.0,Singapore,Advisory/Client Relations,2000.0
APID-071506,0036F00004BgCpu,Attended,BSC Applicant,TMS INDUSTRIES (SINGAPORE) P/L,accounts,INDIVIDUAL CONTRIBUTOR,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,28.0,Malaysia,Sales,2000.0
APID-071507,0036F00004BgCpv,Attended,BSC Applicant,YANMAR INTERNATIONAL SINGAPORE,accounting specialist,INDIVIDUAL CONTRIBUTOR,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Male,41.0,Malaysia,Advisory/Client Relations,2000.0
APID-071508,0036F00004BgCpw,Attended,BSC Applicant,TLB CS PTE LTD,finance,SENIOR/LEAD,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,48.0,Singapore,Logistics/Supply Chain,2000.0
APID-071509,0036F00004BgCpx,Attended,BSC Applicant,RESONANCE ADVISORY PTE LTD,business consultant,INDIVIDUAL CONTRIBUTOR,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Male,42.0,Malaysia,Others,2000.0
APID-071510,0036F00004BgCpy,Attended,BSC Applicant,BURDA SINGAPORE PTE. LTD,accounts,INDIVIDUAL CONTRIBUTOR,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Male,33.0,Singapore,Sales,2000.0
APID-071511,0036F00004BgCpz,Attended,BSC Applicant,TDK COMPONENTS PTE LTD,accountant,INDIVIDUAL CONTRIBUTOR,?ie8]-gwTG)4^i#*?2.`i?tJxB_BNz,OCT-2023,Accounting & Finance,Non-AI,2023-10-26,2023-10-27,2023-10-01,Oct-2023,Female,35.0,Singapore,Advisory/Client Relations,2000.0
APID-032212,0036F00002IdIte,Attended,,AET TANKERS PTE LTD,corporate strategy planning,C-LEVEL,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Male,56.0,Singapore,Education,
APID-032085,0036F00002IdJfX,Attended,,NIKKO ASSET MANAGEMENT,ex japan,C-LEVEL,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Female,50.0,Singapore,Engineering,
APID-032083,0036F00002KlJcu,Attended,,SINGAPORE TELECOMMUNICATIONS LTD,chro,INDIVIDUAL CONTRIBUTOR,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Female,58.0,Singapore,Others,
APID-031804,0036F00003lhthO,Attended,,SINGAPORE POWER LIMITED,sp powergrid,C-LEVEL,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Male,63.0,Singapore,Finance,
APID-031977,0036F00003liJkO,Attended,,SATS LTD.,technology,C-LEVEL,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Male,50.0,Singapore,Finance,
APID-031980,0036F00003liKS1,Attended,EE Applicant,SINGAPORE AIRLINES LIMITED,commercial,C-LEVEL,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Male,54.0,Singapore,Marketing,
APID-032203,0036F00003mEO76,Attended,,PSA INTERNATIONAL PTE LTD,commercial supply chain sustainability solutions,DIRECTOR/VP,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Male,52.0,Singapore,Finance,
APID-032205,0036F00003mEsSJ,Attended,,YA KUN,branding market development,C-LEVEL,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Male,40.0,Singapore,Marketing,
APID-032214,0036F00003mFfoE,Attended,,AET TANKERS PTE LTD,business development joint venture management,DIRECTOR/VP,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Male,42.0,Singapore,Sales,
APID-032218,0036F00003mFfoY,Attended,,AET,corporate communications reputation management,DIRECTOR/VP,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Female,61.0,Singapore,Marketing,
APID-032213,0036F00003mFfst,Attended,,ZURICH INSURANCE GROUP,branches commercial insurance,C-LEVEL,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Male,62.0,Singapore,Engineering,
APID-032215,0036F00003mFftX,Attended,,AET TANKERS PTE LTD,corporate hsse,DIRECTOR/VP,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Male,50.0,Singapore,Engineering,
APID-032216,0036F00003mFftm,Attended,,AET TANKERS PTE LTD,it,DIRECTOR/VP,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Male,52.0,Singapore,Finance,
APID-032217,0036F00003mFftr,Attended,,AET TANKERS,talent management,DIRECTOR/VP,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Female,53.0,Singapore,Others,
APID-032221,0036F00003mFtMO,Attended,,BANK OF SINGAPORE,market,C-LEVEL,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Male,55.0,Singapore,Logistics/Supply Chain,
APID-032222,0036F00003mFtMi,Attended,,BANK OF SINGAPORE,cro business management,INDIVIDUAL CONTRIBUTOR,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Male,45.0,Singapore,Engineering,
APID-032067,0036F00003mT1sI,Withdrawn,,GOOD DOCTOR TECHNOLOGY/ GRAB,dir grabpay sea grab financial,DIRECTOR/VP,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Female,58.0,Singapore,Logistics/Supply Chain,
APID-032226,0036F00003nU3Yj,Attended,,BANK OF SINGAPORE,investment portfolio management research office,C-LEVEL,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Female,52.0,Singapore,Logistics/Supply Chain,
APID-032234,0036F00003nVUJz,Attended,,DBS BANK LTD.,sustainability institutional banking,C-LEVEL,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Female,51.0,Singapore,Finance,
APID-032235,0036F00003nVUK9,Attended,,SMRT CORPORATION LTD,corporate strategy,C-LEVEL,"@h\PO1]|P:J8Tb$7#""0F",Apr-2021,Accounting & Finance,Non-AI,2021-04-25,2021-04-28,2021-04-01,Apr-2021,Male,61.0,Singapore,Education,
APID-040924,0036F00003hHcdm,Attended,BSC Applicant,DBS BANK LTD.,wealth planning,MANAGER,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",AUG-2021,Accounting & Finance,Non-AI,2021-08-28,2021-08-28,2021-08-01,Aug-2021,Male,32.0,,Logistics/Supply Chain,1000.0
APID-040926,0036F00003hHcdo,Attended,BSC Applicant,DBS BANK LTD.,wealth planning,MANAGER,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",AUG-2021,Accounting & Finance,Non-AI,2021-08-28,2021-08-28,2021-08-01,Aug-2021,Female,38.0,,Logistics/Supply Chain,1000.0
APID-040925,0036F00003hHcds,Attended,BSC Applicant,DBS BANK LTD.,wealth planning,MANAGER,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",AUG-2021,Accounting & Finance,Non-AI,2021-08-28,2021-08-28,2021-08-01,Aug-2021,Male,31.0,,Logistics/Supply Chain,1000.0
APID-040934,0036F00003hHmAF,Attended,BSC Applicant,ARMADA MINDA,tutor,INDIVIDUAL CONTRIBUTOR,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",AUG-2021,Accounting & Finance,Non-AI,2021-08-28,2021-08-28,2021-08-01,Aug-2021,Male,34.0,Singapore,Others,1000.0
APID-040929,0036F00003w5hpr,Attended,BSC Applicant,LGT BANK (SINGAPORE) LTD,credit collateral risk,MANAGER,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",AUG-2021,Accounting & Finance,Non-AI,2021-08-28,2021-08-28,2021-08-01,Aug-2021,Male,41.0,,Logistics/Supply Chain,1000.0
APID-038342,0036F00003ZVPDB,Attended,BSC Applicant,PINNACLE CAPITAL ASIA PTE LTD,investment analyst,INDIVIDUAL CONTRIBUTOR,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Male,36.0,Singapore,Logistics/Supply Chain,1000.0
APID-038358,0036F00003ZVPDB,Attended,BSC Applicant,PINNACLE CAPITAL ASIA PTE LTD,investment analyst,INDIVIDUAL CONTRIBUTOR,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Male,36.0,Singapore,Logistics/Supply Chain,1000.0
APID-038345,0036F00003cGqyV,Attended,BSC Applicant,SINGAPORE AIRLINES,revenue management analyst,INDIVIDUAL CONTRIBUTOR,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Female,35.0,,Others,1000.0
APID-038361,0036F00003cGqyV,Attended,BSC Applicant,SINGAPORE AIRLINES,revenue management analyst,INDIVIDUAL CONTRIBUTOR,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Female,35.0,,Others,1000.0
APID-038346,0036F00003cGqyj,Attended,BSC Applicant,INFOSYS LTD.,systems engineer,SENIOR/LEAD,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Male,36.0,,Others,1000.0
APID-038362,0036F00003cGqyj,Attended,BSC Applicant,INFOSYS LTD.,systems engineer,SENIOR/LEAD,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Male,36.0,,Others,1000.0
APID-038356,0036F00003hHciM,Attended,BSC Applicant,AUTOWEALTH PRIVATE LIMITED,wealth advisory,DIRECTOR/VP,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Male,51.0,,Audit/Accounting,1000.0
APID-038372,0036F00003hHciM,Attended,BSC Applicant,AUTOWEALTH PRIVATE LIMITED,wealth advisory,DIRECTOR/VP,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Male,51.0,,Audit/Accounting,1000.0
APID-038357,0036F00003hHciN,Attended,BSC Applicant,AUTOWEALTH PRIVATE LIMITED,management,INDIVIDUAL CONTRIBUTOR,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Female,30.0,,Engineering,1000.0
APID-038373,0036F00003hHciN,Attended,BSC Applicant,AUTOWEALTH PRIVATE LIMITED,management,INDIVIDUAL CONTRIBUTOR,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Female,30.0,,Engineering,1000.0
APID-038352,0036F00003hHciP,Attended,BSC Applicant,ASM,customer service engineer,INDIVIDUAL CONTRIBUTOR,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Male,36.0,,Others,1000.0
APID-038368,0036F00003hHciP,Attended,BSC Applicant,ASM,customer service engineer,INDIVIDUAL CONTRIBUTOR,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Male,36.0,,Others,1000.0
APID-038351,0036F00003hHciY,Attended,BSC Applicant,SYSTEM ON SILICON MANUFACTURING PTE. LTD,account,MANAGER,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Male,47.0,,Sales,1000.0
APID-038367,0036F00003hHciY,Attended,BSC Applicant,SYSTEM ON SILICON MANUFACTURING PTE. LTD,account,MANAGER,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Male,47.0,,Sales,1000.0
APID-038350,0036F00003hHcia,Attended,BSC Applicant,JONES LANG LA SALLE,valuer,INDIVIDUAL CONTRIBUTOR,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Male,35.0,,Others,1000.0
APID-038366,0036F00003hHcia,Attended,BSC Applicant,JONES LANG LA SALLE,valuer,INDIVIDUAL CONTRIBUTOR,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Male,35.0,,Others,1000.0
APID-038349,0036F00003hHcib,Attended,BSC Applicant,DBS BANK LTD.,programme hire,INDIVIDUAL CONTRIBUTOR,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Male,33.0,,Legal,1000.0
APID-038365,0036F00003hHcib,Attended,BSC Applicant,DBS BANK LTD.,programme hire,INDIVIDUAL CONTRIBUTOR,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Male,33.0,,Legal,1000.0
APID-038344,0036F00003hHcjh,Attended,BSC Applicant,WORKLE PTE LTD,sensory panelist part time,INDIVIDUAL CONTRIBUTOR,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Male,57.0,,Engineering,1000.0
APID-038360,0036F00003hHcjh,Attended,BSC Applicant,WORKLE PTE LTD,sensory panelist part time,INDIVIDUAL CONTRIBUTOR,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2019,Accounting & Finance,Non-AI,2019-12-18,,2019-12-01,Dec-2019,Male,57.0,,Engineering,1000.0
APID-038970,0036F00003hHcZ0,Attended,BSC Applicant,CITIBANK SINGAPORE,banker,INDIVIDUAL CONTRIBUTOR,"?tf4g<>z],G2Qg(xJ=~B-FrOtLNmdk=dDsAuaeor/U",DEC-2020,Accounting & Finance,Non-AI,2020-12-16,2020-12-16,2020-12-01,Dec-2020,Female,37.0,,Logistics/Supply Chain,1000.0
